Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,TotalPerformance
911,female,group D,high school,standard,none,single,sometimes,no,3.0,school_bus,5 - 10,59,69,68,low
916,female,,associate's degree,free/reduced,completed,single,never,no,3.0,private,< 5,66,84,78,medium
938,female,group D,some college,free/reduced,none,married,sometimes,no,3.0,private,> 10,64,77,69,medium
941,female,group B,high school,free/reduced,completed,divorced,sometimes,no,1.0,,5 - 10,51,72,70,low
949,female,group B,associate's degree,standard,none,married,sometimes,no,1.0,school_bus,> 10,72,83,77,medium
981,female,group C,some college,free/reduced,none,single,sometimes,no,3.0,school_bus,> 10,54,63,64,low
984,female,group D,,free/reduced,none,single,sometimes,no,,private,5 - 10,51,58,59,low
993,male,group D,some college,standard,completed,married,regularly,no,1.0,private,5 - 10,85,73,74,medium
24,female,group E,high school,standard,completed,single,sometimes,no,2.0,private,< 5,80,90,89,high
45,male,group C,associate's degree,standard,completed,single,sometimes,no,2.0,private,5 - 10,77,74,77,medium
56,female,group B,bachelor's degree,standard,none,married,sometimes,no,,school_bus,> 10,55,54,60,low
95,male,,bachelor's degree,standard,completed,divorced,never,no,1.0,school_bus,,87,84,80,medium
100,male,group C,high school,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,73,72,61,low
137,female,group C,master's degree,standard,none,,sometimes,no,1.0,private,5 - 10,68,76,75,medium
141,female,group D,associate's degree,standard,completed,divorced,sometimes,no,2.0,private,< 5,96,98,98,high
154,female,group C,master's degree,standard,completed,divorced,sometimes,no,4.0,school_bus,< 5,63,74,71,low
160,female,group D,some high school,free/reduced,none,single,regularly,no,1.0,private,5 - 10,57,68,64,low
167,male,group C,some college,free/reduced,none,married,regularly,no,3.0,,> 10,65,56,55,low
169,male,group D,,standard,,married,regularly,no,1.0,school_bus,< 5,66,60,59,low
181,male,group E,some college,standard,completed,married,sometimes,no,1.0,school_bus,< 5,75,63,59,low
182,female,,some college,standard,completed,married,regularly,no,2.0,school_bus,< 5,68,87,88,medium
208,female,group D,some high school,free/reduced,none,married,regularly,no,2.0,school_bus,< 5,46,52,53,low
210,male,group D,some college,standard,none,married,regularly,no,4.0,school_bus,< 5,73,69,68,medium
225,female,group B,some high school,standard,none,single,never,no,,,5 - 10,45,57,49,low
234,male,,bachelor's degree,standard,none,single,regularly,no,3.0,school_bus,< 5,85,86,80,medium
260,male,group E,high school,standard,completed,single,sometimes,no,2.0,private,5 - 10,96,97,90,high
307,female,group E,some high school,standard,completed,single,sometimes,no,2.0,private,5 - 10,56,68,71,low
352,male,group A,some high school,free/reduced,none,married,,no,2.0,private,< 5,68,63,57,low
414,male,group B,,standard,none,married,regularly,no,2.0,,,50,46,43,low
416,female,group C,associate's degree,free/reduced,completed,married,regularly,no,1.0,school_bus,< 5,68,82,79,medium
442,female,group C,some high school,standard,,divorced,regularly,no,3.0,,,31,40,37,low
470,male,group C,bachelor's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,66,57,57,low
489,female,group C,master's degree,free/reduced,completed,single,sometimes,no,3.0,school_bus,5 - 10,69,85,86,medium
525,female,group C,high school,standard,none,married,sometimes,no,2.0,school_bus,> 10,49,64,61,low
527,female,,high school,standard,completed,married,regularly,no,3.0,private,> 10,79,78,83,medium
529,male,group C,some high school,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,61,54,48,low
534,female,group C,master's degree,standard,completed,married,sometimes,no,2.0,private,5 - 10,52,64,63,low
574,male,group E,bachelor's degree,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,100,78,83,high
576,female,group E,bachelor's degree,standard,completed,single,sometimes,no,1.0,school_bus,5 - 10,53,60,61,low
593,female,group C,high school,free/reduced,completed,married,sometimes,no,2.0,private,< 5,48,65,63,low
647,female,group C,some college,standard,none,married,never,no,5.0,school_bus,> 10,50,58,55,low
654,male,group C,associate's degree,free/reduced,none,single,sometimes,no,,private,,60,58,59,low
704,female,group E,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,70,76,75,medium
709,female,,high school,free/reduced,completed,divorced,regularly,no,2.0,school_bus,< 5,42,56,62,low
735,male,group B,some high school,free/reduced,completed,,never,no,1.0,school_bus,5 - 10,56,55,49,low
741,female,group C,high school,free/reduced,none,single,regularly,no,2.0,school_bus,> 10,43,56,54,low
750,male,group B,some college,standard,none,divorced,sometimes,no,1.0,school_bus,5 - 10,71,72,65,low
808,male,group C,some high school,standard,none,married,regularly,no,2.0,school_bus,5 - 10,63,50,44,low
814,male,group A,associate's degree,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,59,59,56,low
822,male,group C,some college,standard,none,married,regularly,no,3.0,,< 5,83,85,79,medium
828,male,group C,high school,free/reduced,none,married,sometimes,no,5.0,school_bus,> 10,51,50,42,low
829,male,group C,some high school,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,66,57,60,low
832,male,,some high school,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,83,74,66,medium
834,female,group D,associate's degree,standard,none,married,regularly,no,3.0,private,5 - 10,72,75,83,medium
836,male,group E,high school,standard,,married,regularly,no,2.0,school_bus,5 - 10,92,81,78,medium
845,female,group E,associate's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,< 5,85,96,93,high
857,female,group E,some high school,free/reduced,completed,divorced,sometimes,no,2.0,school_bus,5 - 10,74,88,79,medium
872,male,group D,some high school,standard,completed,married,sometimes,no,1.0,school_bus,< 5,78,75,80,medium
873,male,group A,some college,free/reduced,none,divorced,never,no,2.0,school_bus,< 5,65,68,66,low
895,female,group B,high school,free/reduced,none,married,never,no,2.0,private,< 5,43,60,64,low
914,male,group D,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,65,52,53,low
916,male,group C,some college,free/reduced,none,divorced,sometimes,no,2.0,private,5 - 10,70,67,67,low
970,male,group A,high school,standard,none,widowed,regularly,no,4.0,school_bus,5 - 10,78,65,58,low
982,female,group A,some high school,standard,none,married,sometimes,no,1.0,private,5 - 10,57,66,62,low
7,male,group C,,free/reduced,none,married,sometimes,no,4.0,,> 10,60,61,53,low
13,female,group C,high school,standard,none,married,regularly,no,2.0,private,5 - 10,63,72,69,low
22,male,group D,some college,standard,none,single,never,no,2.0,school_bus,< 5,79,73,74,medium
40,female,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,< 5,43,49,48,low
44,male,group E,some college,standard,none,,sometimes,no,2.0,private,5 - 10,91,88,82,high
52,female,group E,associate's degree,standard,completed,married,regularly,no,2.0,school_bus,5 - 10,63,63,65,low
65,male,group E,some high school,standard,none,single,sometimes,no,5.0,school_bus,5 - 10,88,76,71,medium
68,male,group A,some high school,standard,none,single,sometimes,no,4.0,,> 10,64,62,53,low
81,male,group B,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,62,67,60,low
82,female,group D,high school,standard,,single,regularly,no,1.0,school_bus,5 - 10,43,59,65,low
99,female,group B,associate's degree,standard,none,single,regularly,no,1.0,school_bus,< 5,45,48,53,low
158,male,group C,bachelor's degree,standard,completed,,regularly,no,3.0,school_bus,5 - 10,66,55,57,low
164,female,group B,high school,standard,none,,regularly,no,4.0,school_bus,,36,47,52,low
166,male,group D,high school,standard,completed,married,sometimes,no,3.0,private,> 10,92,87,89,high
173,female,group B,some high school,standard,none,divorced,regularly,no,3.0,school_bus,,70,78,80,medium
180,female,group C,associate's degree,standard,none,married,regularly,no,2.0,school_bus,< 5,67,77,71,medium
183,male,group D,some college,standard,completed,divorced,sometimes,no,1.0,private,< 5,90,97,92,high
202,female,group B,some high school,free/reduced,none,single,regularly,no,1.0,school_bus,5 - 10,65,79,75,medium
253,female,group D,bachelor's degree,free/reduced,completed,married,regularly,no,2.0,school_bus,5 - 10,63,72,80,medium
261,female,group B,some college,free/reduced,completed,married,never,no,5.0,private,< 5,43,65,61,low
328,male,,high school,standard,completed,single,sometimes,no,3.0,school_bus,5 - 10,92,87,88,high
337,female,group D,some high school,standard,none,married,regularly,no,,school_bus,5 - 10,48,62,62,low
356,female,group E,associate's degree,standard,none,single,regularly,no,1.0,private,< 5,77,74,72,medium
379,female,group B,high school,standard,completed,single,sometimes,no,4.0,private,5 - 10,72,86,85,medium
387,female,group D,high school,free/reduced,none,single,regularly,no,1.0,private,5 - 10,50,62,67,low
423,female,group B,some college,standard,none,single,regularly,no,2.0,private,< 5,49,58,55,low
436,male,group C,bachelor's degree,standard,none,married,regularly,no,3.0,school_bus,5 - 10,66,71,69,low
443,female,group C,high school,standard,completed,married,regularly,no,2.0,private,,78,77,86,medium
516,female,group C,some high school,standard,none,married,never,no,2.0,school_bus,5 - 10,58,65,63,low
594,female,group A,some college,standard,none,divorced,sometimes,no,1.0,private,< 5,59,71,63,low
599,male,group C,some high school,free/reduced,,married,regularly,no,1.0,private,5 - 10,28,39,31,low
618,male,group B,some high school,free/reduced,,single,sometimes,no,2.0,private,< 5,39,43,33,low
620,female,group A,associate's degree,free/reduced,none,married,regularly,no,5.0,school_bus,5 - 10,43,58,56,low
628,female,group A,bachelor's degree,standard,completed,,sometimes,no,1.0,school_bus,5 - 10,84,91,96,high
642,male,group D,some high school,free/reduced,completed,divorced,sometimes,no,5.0,school_bus,< 5,53,55,56,low
662,female,group E,some high school,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,56,71,69,low
680,male,group E,high school,standard,completed,married,sometimes,no,2.0,private,5 - 10,81,71,74,medium
682,male,,some college,standard,none,married,sometimes,no,3.0,private,5 - 10,61,47,44,low
692,female,group B,bachelor's degree,standard,completed,single,sometimes,no,3.0,school_bus,< 5,75,86,88,medium
697,male,group D,high school,standard,none,divorced,never,no,1.0,school_bus,> 10,63,68,57,low
733,female,group A,,free/reduced,completed,divorced,regularly,no,1.0,school_bus,< 5,43,54,65,low
755,male,,high school,standard,none,married,sometimes,no,1.0,private,5 - 10,44,40,37,low
767,male,group C,,free/reduced,completed,married,sometimes,no,,school_bus,5 - 10,55,61,50,low
770,male,group C,associate's degree,free/reduced,none,married,sometimes,no,4.0,private,5 - 10,57,60,55,low
775,male,group D,some college,free/reduced,completed,married,sometimes,no,2.0,private,5 - 10,69,70,74,medium
777,male,group C,master's degree,free/reduced,none,single,regularly,no,1.0,,< 5,59,48,53,low
823,male,group C,some high school,free/reduced,completed,divorced,sometimes,no,1.0,private,> 10,47,39,40,low
855,male,group C,associate's degree,standard,completed,,regularly,no,3.0,private,< 5,72,62,64,low
864,male,group C,,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,62,57,55,low
904,female,group D,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,66,61,59,low
909,male,group B,some college,standard,completed,divorced,sometimes,no,2.0,private,< 5,51,55,54,low
956,male,group D,some high school,standard,,divorced,regularly,no,2.0,private,< 5,60,55,55,low
968,female,group B,some high school,standard,completed,single,sometimes,no,2.0,school_bus,5 - 10,53,75,74,low
970,female,group C,some college,standard,,married,regularly,no,3.0,school_bus,< 5,64,79,80,medium
984,male,group E,associate's degree,standard,completed,married,sometimes,no,3.0,school_bus,> 10,57,64,64,low
28,male,group D,some college,standard,none,married,sometimes,no,3.0,private,5 - 10,79,74,77,medium
44,male,,,standard,none,married,sometimes,no,1.0,private,> 10,98,80,84,high
70,female,group C,high school,standard,none,single,never,no,1.0,school_bus,< 5,56,72,69,low
105,male,group D,high school,standard,completed,married,sometimes,no,4.0,school_bus,> 10,95,87,78,high
108,male,group D,,standard,completed,married,sometimes,no,1.0,school_bus,< 5,85,77,85,medium
130,male,group D,associate's degree,standard,,married,sometimes,no,5.0,school_bus,5 - 10,90,85,82,high
138,female,group D,high school,standard,none,divorced,never,no,1.0,,5 - 10,73,81,81,medium
187,male,group C,high school,free/reduced,none,married,sometimes,no,3.0,private,5 - 10,77,66,66,medium
208,female,group A,some college,standard,completed,married,regularly,no,3.0,,< 5,81,94,94,high
221,female,group C,some college,standard,none,divorced,sometimes,no,4.0,private,5 - 10,54,70,70,low
230,male,,bachelor's degree,free/reduced,none,single,regularly,no,1.0,school_bus,> 10,61,62,57,low
232,female,group E,some high school,free/reduced,none,widowed,regularly,no,3.0,private,5 - 10,49,56,52,low
239,male,group C,some college,standard,none,married,never,no,5.0,,> 10,72,66,63,low
240,female,group C,associate's degree,standard,none,single,regularly,no,2.0,school_bus,< 5,67,83,74,medium
252,female,group D,some college,standard,completed,single,sometimes,no,1.0,private,5 - 10,87,92,99,high
259,female,group D,high school,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,84,87,98,high
325,female,group B,some college,free/reduced,none,married,regularly,no,3.0,school_bus,5 - 10,56,57,59,low
328,female,group B,associate's degree,standard,none,married,regularly,no,1.0,school_bus,,69,69,68,low
340,female,group D,high school,standard,none,married,regularly,no,1.0,private,5 - 10,67,77,68,medium
355,female,group C,some high school,free/reduced,completed,married,never,no,2.0,private,< 5,45,61,62,low
374,female,group B,some college,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,73,81,81,medium
483,male,group B,some high school,free/reduced,completed,married,sometimes,no,4.0,private,5 - 10,68,75,68,medium
